transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
177,21/04/2019,8:40:48,8,15,0,N,1,1,52,2,5,2.5,N
180,21/04/2019,10:54:39,8,42,8369,Y,1,1,38,2,7.5,3.75,N
180,21/04/2019,10:54:39,8,42,8369,Y,1,2,64,1,0.8,0.8,N
182,21/04/2019,8:02:44,8,45,0,Y,1,1,42,1,2.5,2.5,N
183,21/04/2019,10:31:04,8,15,0,N,1,1,39,2,8.5,4.25,N
183,21/04/2019,10:31:04,8,15,0,N,1,2,65,1,0.8,0.8,N
185,21/04/2019,10:50:27,8,42,0,Y,1,1,55,1,4,4,N
189,21/04/2019,10:38:23,8,15,0,N,1,1,53,2,6,3,N
189,21/04/2019,10:38:23,8,15,0,N,7,1,5,1,15,15,N
190,21/04/2019,10:54:06,8,45,0,Y,1,1,52,2,5,2.5,N
192,21/04/2019,9:37:14,8,42,0,Y,1,1,32,1,3,3,N
192,21/04/2019,9:37:14,8,42,0,Y,1,5,74,2,7,3.5,N
193,21/04/2019,9:15:47,8,15,8425,N,1,1,59,2,9,4.5,N
198,21/04/2019,9:19:48,8,15,8255,Y,1,1,39,2,8.5,4.25,N
198,21/04/2019,9:19:48,8,15,8255,Y,1,2,63,1,0.8,0.8,N
200,21/04/2019,10:04:44,8,45,8374,N,1,1,29,1,2.5,2.5,N
201,21/04/2019,10:54:56,8,42,0,N,1,1,52,1,2.5,2.5,N
202,21/04/2019,9:14:57,8,45,0,N,1,1,71,1,3.75,3.75,N
207,21/04/2019,8:20:36,8,45,0,Y,1,1,71,1,3.75,3.75,N
208,21/04/2019,9:51:43,8,15,0,N,1,1,71,1,3.75,3.75,N
208,21/04/2019,9:51:43,8,15,0,N,1,5,71,1,3.75,3.75,N
214,21/04/2019,10:36:02,8,42,8295,N,1,1,52,2,5,2.5,N
215,21/04/2019,8:40:10,8,15,8017,N,1,1,54,1,2.5,2.5,N
218,21/04/2019,9:28:35,8,42,0,N,1,1,52,2,5,2.5,N
220,21/04/2019,10:02:28,8,42,0,N,1,1,57,2,6.2,3.1,N
221,21/04/2019,8:05:07,8,15,0,Y,1,1,37,1,3,3,N
221,21/04/2019,8:05:07,8,15,0,Y,1,2,65,1,0.8,0.8,N
221,21/04/2019,8:05:07,8,15,0,Y,1,5,70,1,3.25,3.25,N
222,21/04/2019,8:17:21,8,15,0,Y,1,1,56,2,5.1,2.55,N
222,21/04/2019,8:17:21,8,15,0,Y,1,5,77,1,3,3,N
224,21/04/2019,9:21:23,8,45,0,Y,1,1,55,2,8,4,N
228,21/04/2019,9:28:02,8,15,0,Y,1,1,55,1,4,4,N
228,21/04/2019,9:28:02,8,15,0,Y,1,5,75,1,3.5,3.5,N
230,21/04/2019,10:02:29,8,45,8009,Y,1,1,47,1,3,3,N
233,21/04/2019,10:47:47,8,15,8282,N,1,1,55,2,8,4,N
234,21/04/2019,8:27:23,8,45,8230,N,1,1,58,1,3.5,3.5,N
234,21/04/2019,8:27:23,8,45,8230,N,1,5,78,1,4.5,4.5,N
236,21/04/2019,8:01:08,8,45,8174,Y,1,1,55,1,4,4,N
237,21/04/2019,10:37:14,8,15,0,N,1,1,26,2,6,3,N
238,21/04/2019,9:19:10,8,45,0,Y,1,1,41,2,8.5,4.25,N
238,21/04/2019,9:19:10,8,45,0,Y,1,2,64,1,0.8,0.8,N
239,21/04/2019,10:19:42,8,42,0,Y,1,1,30,1,3,3,N
240,21/04/2019,8:42:57,8,45,0,N,1,1,36,2,7.5,3.75,N
240,21/04/2019,8:42:57,8,45,0,N,1,5,72,1,3.25,3.25,N
241,21/04/2019,8:24:52,8,15,0,N,1,1,50,2,5,2.5,N
241,21/04/2019,8:24:52,8,15,0,N,7,1,8,1,45,45,N
243,21/04/2019,9:22:39,8,45,0,N,1,1,27,2,7,3.5,N
243,21/04/2019,9:22:39,8,45,0,N,1,5,79,1,3.75,3.75,N
249,21/04/2019,8:25:56,8,15,0,N,1,1,53,2,6,3,N
252,21/04/2019,8:05:17,8,42,8379,N,1,1,23,2,5,2.5,N
253,21/04/2019,10:54:19,8,45,0,N,1,1,39,1,4.25,4.25,N
253,21/04/2019,10:54:19,8,45,0,N,1,2,84,1,0.8,0.8,N
254,21/04/2019,8:56:15,8,42,0,N,1,1,42,1,2.5,2.5,N
255,21/04/2019,8:09:22,8,45,0,N,1,2,64,2,1.6,0.8,N
255,21/04/2019,8:09:22,8,45,0,N,1,3,72,1,3.25,3.25,Y
260,21/04/2019,8:49:17,8,45,8275,N,1,1,54,1,2.5,2.5,N
260,21/04/2019,8:49:17,8,45,8275,N,7,1,13,1,8.95,8.95,N
262,21/04/2019,10:29:56,8,15,0,N,1,1,51,1,3,3,N
262,21/04/2019,10:29:56,8,15,0,N,9,1,82,1,12,12,N
263,21/04/2019,10:00:15,8,42,0,Y,1,1,43,2,6,3,N
263,21/04/2019,10:00:15,8,42,0,Y,1,5,79,1,3.75,3.75,N
264,21/04/2019,9:36:01,8,45,0,N,1,1,25,2,4.4,2.2,N
267,21/04/2019,8:13:40,8,42,8343,Y,1,1,31,1,2.2,2.2,N
269,21/04/2019,9:00:45,8,42,0,Y,1,1,48,2,5,2.5,N
271,21/04/2019,9:21:31,8,42,0,Y,1,1,33,2,7,3.5,N
273,21/04/2019,8:30:38,8,42,0,Y,1,1,55,1,4,4,N
274,21/04/2019,10:47:43,8,42,0,N,1,1,55,1,4,4,N
275,21/04/2019,9:44:52,8,15,0,Y,1,1,33,2,7,3.5,N
277,21/04/2019,9:10:02,8,45,0,N,1,1,45,1,3,3,N
279,21/04/2019,8:26:49,8,45,0,N,1,1,23,2,5,2.5,N
280,21/04/2019,10:36:28,8,15,0,N,1,1,53,2,6,3,N
281,21/04/2019,10:02:40,8,42,8432,Y,1,1,28,1,2,2,N
283,21/04/2019,9:00:38,8,15,0,N,1,1,51,2,6,3,N
283,21/04/2019,9:00:38,8,15,0,N,1,5,73,1,3.75,3.75,N
284,21/04/2019,10:02:28,8,15,8045,Y,1,1,44,1,2.5,2.5,N
285,21/04/2019,10:41:38,8,42,0,Y,1,1,26,2,6,3,N
286,21/04/2019,9:36:57,8,42,0,N,1,1,29,2,5,2.5,N
286,21/04/2019,9:36:57,8,42,0,N,1,5,78,1,4.5,4.5,N
289,21/04/2019,8:12:54,8,15,0,N,1,1,53,2,6,3,N
290,21/04/2019,8:26:19,8,15,0,Y,1,1,34,1,2.45,2.45,N
292,21/04/2019,8:55:24,8,15,8368,N,1,1,30,1,3,3,N
293,21/04/2019,10:25:26,8,15,8006,Y,1,1,87,1,3,3,N
293,21/04/2019,10:25:26,8,15,8006,Y,7,1,8,1,45,45,N
294,21/04/2019,10:01:59,8,42,0,Y,1,1,25,1,2.2,2.2,N
295,21/04/2019,10:18:43,8,15,0,N,1,1,27,2,7,3.5,N
298,21/04/2019,8:40:20,8,42,0,N,1,1,29,2,5,2.5,N
298,21/04/2019,8:40:20,8,42,0,N,1,5,71,1,3.75,3.75,N
299,21/04/2019,8:50:13,8,45,0,N,1,1,59,1,4.5,4.5,N
300,21/04/2019,9:40:38,8,42,0,N,1,1,87,1,3,3,N
302,21/04/2019,9:08:15,8,15,0,Y,1,1,28,2,4,2,N
303,21/04/2019,10:27:26,8,45,0,Y,1,1,51,2,6,3,N
304,21/04/2019,8:51:28,8,15,0,Y,1,1,46,2,5,2.5,N
305,21/04/2019,9:34:49,8,42,0,Y,1,1,60,1,3.75,3.75,N
306,21/04/2019,9:12:58,8,45,0,Y,1,1,29,1,2.5,2.5,N
307,21/04/2019,9:48:08,8,45,0,N,1,1,52,1,2.5,2.5,N
308,21/04/2019,10:18:35,8,42,0,N,1,1,38,2,7.5,3.75,N
308,21/04/2019,10:18:35,8,42,0,N,1,2,84,2,1.6,0.8,N
309,21/04/2019,9:57:30,8,15,0,Y,1,1,22,1,2,2,N
309,21/04/2019,9:57:30,8,15,0,Y,1,5,73,1,3.75,3.75,N
316,21/04/2019,8:41:33,8,15,0,Y,1,1,23,1,2.5,2.5,N
317,21/04/2019,8:08:19,8,45,0,N,1,1,29,2,5,2.5,N
317,21/04/2019,8:08:19,8,45,0,N,1,5,74,1,3.5,3.5,N
319,21/04/2019,9:01:18,8,15,8093,Y,1,1,47,1,3,3,N
319,21/04/2019,9:01:18,8,15,8093,Y,1,5,74,1,3.5,3.5,N
321,21/04/2019,10:35:59,8,15,8113,N,1,1,60,2,7.5,3.75,N
327,21/04/2019,10:57:52,8,15,8306,Y,1,1,41,1,4.25,4.25,N
327,21/04/2019,10:57:52,8,15,8306,Y,1,2,84,2,1.6,0.8,N
328,21/04/2019,9:19:25,8,42,8278,Y,1,1,22,1,2,2,N
329,21/04/2019,10:24:15,8,15,0,N,1,1,34,2,4.9,2.45,N
331,21/04/2019,8:25:24,8,15,0,Y,1,1,61,1,4.75,4.75,N
333,21/04/2019,8:32:23,8,42,0,Y,1,1,56,2,5.1,2.55,N
333,21/04/2019,8:32:23,8,42,0,Y,1,5,76,1,3.5,3.5,N
333,21/04/2019,8:32:23,8,42,0,Y,7,1,2,1,18,18,N
335,21/04/2019,10:32:29,8,45,0,N,1,1,30,1,3,3,N
336,21/04/2019,9:50:29,8,42,0,N,1,1,59,1,4.5,4.5,N
337,21/04/2019,10:45:34,8,15,0,Y,1,1,58,2,7,3.5,N
338,21/04/2019,9:04:43,8,42,0,N,1,1,26,1,3,3,N
341,21/04/2019,10:53:32,8,42,0,Y,1,1,60,1,3.75,3.75,N
344,21/04/2019,8:50:25,8,45,0,Y,1,1,56,1,2.55,2.55,N
344,21/04/2019,8:50:25,8,45,0,Y,7,1,6,1,21,21,N
345,21/04/2019,8:03:42,8,42,0,Y,1,1,58,2,7,3.5,N
345,21/04/2019,8:03:42,8,42,0,Y,1,5,74,1,3.5,3.5,N
349,21/04/2019,10:12:09,8,42,0,N,1,1,49,2,6,3,N
351,21/04/2019,8:30:47,8,45,0,N,1,1,59,1,4.5,4.5,N
352,21/04/2019,8:22:07,8,45,0,N,1,1,40,1,3.75,3.75,N
352,21/04/2019,8:22:07,8,45,0,N,1,2,65,1,0.8,0.8,N
353,21/04/2019,10:39:14,8,42,0,Y,1,1,33,2,7,3.5,N
354,21/04/2019,9:45:58,8,45,0,N,1,1,47,2,6,3,N
358,21/04/2019,10:49:25,8,45,0,Y,1,1,27,1,3.5,3.5,N
360,21/04/2019,8:24:51,8,45,0,N,1,1,59,2,9,4.5,N
360,21/04/2019,8:24:51,8,45,0,N,1,5,76,1,3.5,3.5,N
361,21/04/2019,8:08:47,8,42,0,N,1,1,22,1,2,2,N
363,21/04/2019,10:11:34,8,15,8452,Y,1,1,42,1,2.5,2.5,N
366,21/04/2019,8:57:58,8,42,0,Y,1,1,58,1,3.5,3.5,N
368,21/04/2019,10:16:58,8,45,0,N,1,1,46,2,5,2.5,N
368,21/04/2019,10:16:58,8,45,0,N,1,5,74,1,3.5,3.5,N
372,21/04/2019,8:35:20,8,42,0,Y,1,1,60,1,3.75,3.75,N
373,21/04/2019,10:37:33,8,45,0,Y,1,1,31,1,2.2,2.2,N
373,21/04/2019,10:37:33,8,45,0,Y,1,5,79,1,3.75,3.75,N
376,21/04/2019,9:08:01,8,45,0,Y,1,1,42,1,2.5,2.5,N
377,21/04/2019,10:28:47,8,45,0,Y,1,1,47,1,3,3,N
378,21/04/2019,10:00:31,8,45,8197,N,1,1,55,2,8,4,N
378,21/04/2019,10:00:31,8,45,8197,N,1,5,71,1,3.75,3.75,N
378,21/04/2019,10:00:31,8,45,8197,N,7,1,2,1,18,18,N
379,21/04/2019,9:23:55,8,45,0,N,1,1,57,1,3.1,3.1,N
379,21/04/2019,9:23:55,8,45,0,N,1,5,77,1,3,3,N
380,21/04/2019,9:28:59,8,15,0,Y,1,1,50,2,5,2.5,N
381,21/04/2019,9:33:50,8,15,0,N,1,1,42,1,2.5,2.5,N
382,21/04/2019,9:48:18,8,15,0,Y,1,1,25,1,2.2,2.2,N
382,21/04/2019,9:48:18,8,15,0,Y,1,5,72,1,3.25,3.25,N
385,21/04/2019,8:14:41,8,45,0,N,1,1,29,1,2.5,2.5,N
386,21/04/2019,9:38:15,8,45,0,Y,1,1,54,1,2.5,2.5,N
387,21/04/2019,8:16:02,8,42,8256,N,1,1,46,2,5,2.5,N
388,21/04/2019,9:05:12,8,45,0,Y,1,1,25,1,2.2,2.2,N
390,21/04/2019,8:42:46,8,15,8203,Y,1,1,87,1,3,3,N
392,21/04/2019,10:44:58,8,42,0,N,1,1,56,1,2.55,2.55,N
394,21/04/2019,10:37:27,8,42,0,N,1,1,53,1,3,3,N
394,21/04/2019,10:37:27,8,42,0,N,7,1,19,1,6.4,6.4,N
397,21/04/2019,8:17:45,8,45,0,N,1,1,25,1,2.2,2.2,N
399,21/04/2019,9:54:12,8,15,0,N,1,1,27,2,7,3.5,N
399,21/04/2019,9:54:12,8,15,0,N,7,1,2,1,18,18,N
401,21/04/2019,8:06:12,8,15,0,Y,1,1,22,1,2,2,N
401,21/04/2019,8:06:12,8,15,0,Y,7,1,21,1,13.33,13.33,N
406,21/04/2019,10:46:50,8,42,0,Y,1,1,25,2,4.4,2.2,N
406,21/04/2019,10:46:50,8,42,0,Y,1,5,78,1,4.5,4.5,N
409,21/04/2019,8:56:49,8,15,0,N,1,1,40,1,3.75,3.75,N
409,21/04/2019,8:56:49,8,15,0,N,1,2,64,2,1.6,0.8,N
410,21/04/2019,8:40:28,8,45,0,N,1,1,43,2,6,3,N
412,21/04/2019,8:51:01,8,45,8381,N,1,1,48,2,5,2.5,N
413,21/04/2019,8:16:43,8,15,8369,Y,1,1,31,1,2.2,2.2,N
414,21/04/2019,9:05:49,8,42,0,Y,1,1,60,2,7.5,3.75,N
416,21/04/2019,10:30:19,8,15,0,N,1,1,38,1,3.75,3.75,N
416,21/04/2019,10:30:19,8,15,0,N,1,2,84,1,0.8,0.8,N
418,21/04/2019,10:45:04,8,45,0,N,1,1,48,1,2.5,2.5,N
420,21/04/2019,8:00:35,8,45,0,Y,1,1,45,2,6,3,N
423,21/04/2019,9:09:18,8,42,0,Y,1,1,31,2,4.4,2.2,N
423,21/04/2019,9:09:18,8,42,0,Y,1,5,78,1,4.5,4.5,N
424,21/04/2019,8:14:35,8,15,0,N,1,2,87,1,2.1,2.1,Y
424,21/04/2019,8:14:35,8,15,0,N,1,3,72,1,3.25,3.25,Y
425,21/04/2019,8:43:09,8,15,0,Y,1,1,57,2,6.2,3.1,N
426,21/04/2019,10:17:01,8,45,0,Y,1,1,58,2,7,3.5,N
427,21/04/2019,10:14:35,8,42,0,N,1,1,59,2,9,4.5,N
428,21/04/2019,9:07:36,8,45,0,N,1,1,57,1,3.1,3.1,N
429,21/04/2019,8:15:13,8,15,0,N,1,1,38,2,7.5,3.75,N
429,21/04/2019,8:15:13,8,15,0,N,1,2,63,1,0.8,0.8,N
429,21/04/2019,8:15:13,8,15,0,N,1,5,79,1,3.75,3.75,N
430,21/04/2019,9:01:18,8,45,8455,Y,1,1,24,2,6,3,N
432,21/04/2019,10:53:41,8,45,0,Y,1,1,53,1,3,3,N
433,21/04/2019,9:48:43,8,45,0,Y,1,1,48,1,2.5,2.5,N
434,21/04/2019,10:56:10,8,45,8285,N,1,1,53,2,6,3,N
438,21/04/2019,10:44:56,8,42,8023,Y,1,1,46,1,2.5,2.5,N
445,21/04/2019,10:21:27,8,15,0,N,1,1,26,2,6,3,N
448,21/04/2019,9:08:41,8,45,8097,Y,1,1,43,1,3,3,N
448,21/04/2019,9:08:41,8,45,8097,Y,1,5,76,1,3.5,3.5,N
451,21/04/2019,10:11:11,8,45,0,N,1,1,53,1,3,3,N
451,21/04/2019,10:11:11,8,45,0,N,1,5,76,1,3.5,3.5,N
451,21/04/2019,10:11:11,8,45,0,N,9,1,83,1,14,14,N
454,21/04/2019,8:58:43,8,42,0,Y,1,1,40,2,7.5,3.75,N
454,21/04/2019,8:58:43,8,42,0,Y,1,2,64,2,1.6,0.8,N
459,21/04/2019,9:29:40,8,15,0,N,1,1,46,2,5,2.5,N
460,21/04/2019,10:19:00,8,42,0,Y,1,1,39,2,8.5,4.25,N
460,21/04/2019,10:19:00,8,42,0,Y,1,2,84,2,1.6,0.8,N
463,21/04/2019,10:46:04,8,15,8428,Y,1,1,52,2,5,2.5,N
464,21/04/2019,9:38:15,8,15,0,N,1,1,24,1,3,3,N
465,21/04/2019,10:53:13,8,45,0,N,1,1,41,2,8.5,4.25,N
465,21/04/2019,10:53:13,8,45,0,N,1,2,84,2,1.6,0.8,N
466,21/04/2019,10:38:50,8,45,0,N,1,1,44,1,2.5,2.5,N
468,21/04/2019,9:35:26,8,42,0,N,1,1,26,1,3,3,N
471,21/04/2019,10:57:50,8,42,0,Y,1,1,38,2,7.5,3.75,N
471,21/04/2019,10:57:50,8,42,0,Y,1,2,64,2,1.6,0.8,N
476,21/04/2019,10:48:31,8,42,0,N,1,1,53,1,3,3,N
477,21/04/2019,10:45:50,8,42,0,N,1,1,51,1,3,3,N
481,21/04/2019,10:26:16,8,45,8472,N,1,1,39,2,8.5,4.25,N
481,21/04/2019,10:26:16,8,45,8472,N,1,2,64,2,1.6,0.8,N
482,21/04/2019,8:30:42,8,45,0,N,1,1,31,2,4.4,2.2,N
484,21/04/2019,10:14:28,8,42,0,Y,1,1,40,1,3.75,3.75,N
484,21/04/2019,10:14:28,8,42,0,Y,1,2,84,2,1.6,0.8,N
488,21/04/2019,9:17:08,8,45,0,N,1,1,43,1,3,3,N
490,21/04/2019,10:10:49,8,45,8383,Y,1,1,30,2,6,3,N
491,21/04/2019,8:06:13,8,15,0,N,1,1,49,1,3,3,N
492,21/04/2019,8:33:25,8,42,0,N,1,1,45,1,3,3,N
494,21/04/2019,9:32:18,8,15,0,Y,1,1,26,2,6,3,N
495,21/04/2019,8:04:40,8,45,0,N,1,1,27,1,3.5,3.5,N
495,21/04/2019,8:04:40,8,45,0,N,1,5,77,1,3,3,N
496,21/04/2019,10:51:17,8,15,0,N,1,1,61,2,9.5,4.75,N
497,21/04/2019,9:58:13,8,42,8374,Y,1,1,30,1,3,3,N
498,21/04/2019,10:21:14,8,15,0,Y,1,1,53,2,6,3,N
499,21/04/2019,10:48:19,8,42,0,N,1,2,87,1,2.1,2.1,Y
499,21/04/2019,10:48:19,8,42,0,N,1,3,72,1,3.25,3.25,Y
499,21/04/2019,10:48:19,8,42,0,N,1,5,79,1,3.75,3.75,N
500,21/04/2019,10:26:07,8,15,0,N,1,1,87,2,6,3,N
501,21/04/2019,8:52:36,8,42,0,Y,1,1,22,1,2,2,N
502,21/04/2019,9:00:47,8,45,0,N,1,1,59,1,4.5,4.5,N
502,21/04/2019,9:00:47,8,45,0,N,1,5,71,1,3.75,3.75,N
503,21/04/2019,10:36:44,8,15,0,Y,1,1,45,1,3,3,N
510,21/04/2019,9:43:02,8,15,0,N,1,1,57,1,3.1,3.1,N
511,21/04/2019,8:52:50,8,45,0,Y,1,1,87,1,3,3,N
512,21/04/2019,10:47:46,8,45,0,N,1,1,27,2,7,3.5,N
513,21/04/2019,10:03:07,8,15,0,N,1,1,47,1,3,3,N
514,21/04/2019,9:24:45,8,45,0,N,1,1,32,2,6,3,N
514,21/04/2019,9:24:45,8,45,0,N,7,1,19,1,6.4,6.4,N
515,21/04/2019,10:12:28,8,45,0,Y,1,1,26,1,3,3,N
516,21/04/2019,9:14:39,8,15,0,Y,1,1,87,2,6,3,N
517,21/04/2019,8:27:51,8,45,0,Y,1,1,57,2,6.2,3.1,N
521,21/04/2019,9:16:19,8,45,0,Y,1,1,33,1,3.5,3.5,N
522,21/04/2019,9:41:59,8,42,0,Y,1,1,30,1,3,3,N
523,21/04/2019,10:56:06,8,45,0,Y,1,1,25,2,4.4,2.2,N
524,21/04/2019,8:35:44,8,15,0,N,1,1,57,2,6.2,3.1,N
526,21/04/2019,9:01:04,8,42,0,Y,1,1,47,1,3,3,N
527,21/04/2019,10:21:23,8,42,0,N,1,1,43,1,3,3,N
527,21/04/2019,10:21:23,8,42,0,N,1,5,73,1,3.75,3.75,N
528,21/04/2019,9:02:07,8,42,0,Y,1,1,24,2,6,3,N
530,21/04/2019,9:52:46,8,42,0,N,1,1,51,1,3,3,N
531,21/04/2019,8:10:04,8,45,0,N,1,1,56,2,5.1,2.55,N
532,21/04/2019,10:15:10,8,45,0,Y,1,1,43,1,3,3,N
533,21/04/2019,9:51:59,8,42,0,N,1,1,23,1,2.5,2.5,N
533,21/04/2019,9:51:59,8,42,0,N,7,1,14,1,8.95,8.95,N
535,21/04/2019,8:03:11,8,15,0,Y,1,1,55,2,8,4,N
535,21/04/2019,8:03:11,8,15,0,Y,1,5,71,1,3.75,3.75,N
541,21/04/2019,10:24:08,8,45,0,Y,1,1,36,1,3.75,3.75,N
545,21/04/2019,9:17:26,8,45,0,N,1,1,39,1,4.25,4.25,N
545,21/04/2019,9:17:26,8,45,0,N,1,2,63,1,0.8,0.8,N
546,21/04/2019,9:46:49,8,45,8212,Y,1,1,29,1,2.5,2.5,N
546,21/04/2019,9:46:49,8,45,8212,Y,1,5,77,1,3,3,N
550,21/04/2019,8:14:36,8,42,0,N,1,1,30,1,3,3,N
550,21/04/2019,8:14:36,8,42,0,N,1,5,76,1,3.5,3.5,N
551,21/04/2019,8:05:18,8,42,0,Y,1,1,56,1,2.55,2.55,N
553,21/04/2019,9:49:37,8,45,0,N,1,1,44,1,2.5,2.5,N
555,21/04/2019,8:19:10,8,15,0,N,1,1,26,1,3,3,N
557,21/04/2019,8:34:54,8,15,8276,Y,1,1,45,2,6,3,N
558,21/04/2019,10:01:14,8,42,0,N,1,1,44,2,5,2.5,N
559,21/04/2019,10:22:30,8,42,8278,Y,1,1,47,1,3,3,N
559,21/04/2019,10:22:30,8,42,8278,Y,1,5,70,1,3.25,3.25,N
560,21/04/2019,9:11:04,8,45,8261,N,1,1,53,2,6,3,N
563,21/04/2019,8:52:41,8,45,0,Y,1,1,54,2,5,2.5,N
563,21/04/2019,8:52:41,8,45,0,Y,1,5,79,1,3.75,3.75,N
568,21/04/2019,8:11:58,8,45,0,Y,1,1,42,2,5,2.5,N
570,21/04/2019,9:59:44,8,15,0,Y,1,1,43,2,6,3,N
571,21/04/2019,9:00:01,8,15,0,Y,1,1,61,1,4.75,4.75,N
572,21/04/2019,9:34:11,8,45,0,Y,1,1,24,2,6,3,N
573,21/04/2019,8:41:43,8,15,8046,Y,1,1,24,2,6,3,N
575,21/04/2019,9:55:02,8,15,8417,Y,1,1,61,1,4.75,4.75,N
580,21/04/2019,8:32:42,8,15,0,Y,1,1,52,1,2.5,2.5,N
581,21/04/2019,9:11:24,8,42,0,Y,1,1,45,1,3,3,N
582,21/04/2019,9:52:12,8,15,8220,N,1,1,60,1,3.75,3.75,N
583,21/04/2019,10:09:34,8,15,0,Y,1,1,24,2,6,3,N
586,21/04/2019,10:55:58,8,42,0,N,1,1,28,1,2,2,N
586,21/04/2019,10:55:58,8,42,0,N,7,1,11,1,8.95,8.95,N
589,21/04/2019,10:51:49,8,45,0,N,1,1,44,1,2.5,2.5,N
589,21/04/2019,10:51:49,8,45,0,N,1,5,72,1,3.25,3.25,N
590,21/04/2019,10:53:59,8,42,0,N,1,1,32,1,3,3,N
591,21/04/2019,8:54:27,8,42,0,Y,1,1,56,2,5.1,2.55,N
593,21/04/2019,8:30:17,8,45,8179,N,1,1,40,2,7.5,3.75,N
593,21/04/2019,8:30:17,8,45,8179,N,1,2,84,1,0.8,0.8,N
594,21/04/2019,13:02:41,8,44,0,Y,1,1,26,2,6,3,N
595,21/04/2019,18:35:26,8,41,0,N,1,1,46,1,2.5,2.5,N
595,21/04/2019,18:35:26,8,41,0,N,1,5,75,1,3.5,3.5,N
596,21/04/2019,12:29:28,8,41,0,N,1,1,31,1,2.2,2.2,N
597,21/04/2019,20:07:21,8,43,0,N,1,1,61,2,9.5,4.75,N
598,21/04/2019,13:26:06,8,41,0,Y,1,1,22,1,2,2,N
599,21/04/2019,18:18:10,8,43,0,Y,1,1,26,2,6,3,N
599,21/04/2019,18:18:10,8,43,0,Y,1,5,71,1,3.75,3.75,N
600,21/04/2019,19:03:51,8,41,0,N,1,1,24,2,6,3,N
601,21/04/2019,16:10:16,8,41,0,N,1,1,36,1,3.75,3.75,N
602,21/04/2019,18:49:58,8,41,8165,Y,1,1,59,2,9,4.5,N
604,21/04/2019,20:55:01,8,43,0,N,1,1,48,1,2.5,2.5,N
605,21/04/2019,19:41:44,8,41,0,N,1,1,55,2,8,4,N
606,21/04/2019,16:44:33,8,43,0,N,1,1,48,1,2.5,2.5,N
608,21/04/2019,16:31:18,8,43,0,N,1,1,28,1,2,2,N
610,21/04/2019,13:13:11,8,44,0,Y,1,1,34,1,2.45,2.45,N
612,21/04/2019,19:41:11,8,44,0,Y,1,1,45,2,6,3,N
613,21/04/2019,12:22:26,8,41,0,N,1,1,22,1,2,2,N
614,21/04/2019,20:12:47,8,43,0,N,1,1,47,1,3,3,N
615,21/04/2019,14:46:46,8,44,0,Y,1,1,87,1,3,3,N
617,21/04/2019,18:44:58,8,43,0,N,1,1,53,2,6,3,N
617,21/04/2019,18:44:58,8,43,0,N,1,5,72,1,3.25,3.25,N
618,21/04/2019,15:50:34,8,41,0,Y,1,1,22,2,4,2,N
619,21/04/2019,18:56:57,8,41,0,Y,1,1,54,2,5,2.5,N
621,21/04/2019,14:50:25,8,41,0,Y,1,1,30,2,6,3,N
626,21/04/2019,20:52:03,8,43,0,N,1,1,59,1,4.5,4.5,N
627,21/04/2019,20:39:02,8,44,0,N,1,1,43,2,6,3,N
628,21/04/2019,14:49:45,8,41,0,N,1,1,45,2,6,3,N
629,21/04/2019,12:03:04,8,44,8365,Y,1,1,43,1,3,3,N
629,21/04/2019,12:03:04,8,44,8365,Y,7,1,8,1,45,45,N
632,21/04/2019,18:39:10,8,43,8395,N,1,1,45,1,3,3,N
633,21/04/2019,17:37:56,8,41,0,Y,1,1,23,2,5,2.5,N
634,21/04/2019,12:03:04,8,44,0,Y,1,1,59,1,4.5,4.5,N
634,21/04/2019,12:03:04,8,44,0,Y,1,5,79,1,3.75,3.75,N
635,21/04/2019,17:37:49,8,43,0,N,1,1,23,1,2.5,2.5,N
637,21/04/2019,14:01:59,8,43,8191,Y,1,1,50,1,2.5,2.5,N
639,21/04/2019,18:51:41,8,41,0,N,1,1,36,1,3.75,3.75,N
640,21/04/2019,13:08:09,8,44,0,Y,1,1,27,2,7,3.5,N
642,21/04/2019,17:59:29,8,43,0,Y,1,1,60,1,3.75,3.75,N
644,21/04/2019,11:56:24,8,43,0,Y,1,1,58,1,3.5,3.5,N
645,21/04/2019,12:39:34,8,43,0,N,1,1,44,1,2.5,2.5,N
647,21/04/2019,18:47:16,8,43,0,Y,1,2,87,1,2.1,2.1,Y
647,21/04/2019,18:47:16,8,43,0,Y,1,3,72,1,3.25,3.25,Y
648,21/04/2019,15:10:49,8,44,0,N,1,1,32,1,3,3,N
649,21/04/2019,16:59:57,8,43,0,Y,1,1,23,2,5,2.5,N
650,21/04/2019,13:06:45,8,41,0,N,1,1,30,2,6,3,N
651,21/04/2019,15:50:22,8,44,0,Y,1,1,48,2,5,2.5,N
653,21/04/2019,14:53:10,8,44,0,Y,1,1,22,1,2,2,N
654,21/04/2019,13:45:00,8,43,0,Y,1,1,52,1,2.5,2.5,N
654,21/04/2019,13:45:00,8,43,0,Y,9,1,83,1,14,14,N
656,21/04/2019,20:53:21,8,43,8463,N,1,1,47,1,3,3,N
657,21/04/2019,18:07:45,8,44,8179,N,1,1,56,1,2.55,2.55,N
657,21/04/2019,18:07:45,8,44,8179,N,1,5,69,1,3.25,3.25,N
